TABLESPACE_NAME,SIZE_GB,USED_GB,USED_PERCENT,COLLECTION_TIME,THRESHOLD
WORK,12582906,384,0,14-03-2025 15:20,80
MONDB_H,16777208,2440,0,14-03-2025 15:20,80
XDB,12582906,384,0,14-03-2025 15:20,80
SYSAUX,8388604,4935934,59,14-03-2025 16:20,80
SYSTEM,12582906,2809208,22,14-03-2025 16:20,75
PERF_TBS,83886040,1773184,2,14-03-2025 16:20,80
UNDOTBS1,41943020,476672,1,14-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,14-03-2025 16:20,80
TEMP,125829060,13056,0,14-03-2025 16:20,80
TOOLS,88080342,8232,0,14-03-2025 16:20,80
USERS,4194302,2832,0,14-03-2025 16:20,80
WORK,12582906,384,0,14-03-2025 16:20,80
MONDB_H,16777208,2440,0,14-03-2025 16:20,80
XDB,12582906,384,0,14-03-2025 16:20,80
SYSAUX,8388604,4937438,59,14-03-2025 17:20,80
SYSTEM,12582906,2809208,22,14-03-2025 17:20,75
PERF_TBS,83886040,1773184,2,14-03-2025 17:20,80
UNDOTBS1,41943020,448256,1,14-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,14-03-2025 17:20,80
TEMP,125829060,13824,0,14-03-2025 17:20,80
TOOLS,88080342,8232,0,14-03-2025 17:20,80
USERS,4194302,2832,0,14-03-2025 17:20,80
WORK,12582906,384,0,14-03-2025 17:20,80
MONDB_H,16777208,2440,0,14-03-2025 17:20,80
XDB,12582906,384,0,14-03-2025 17:20,80
SYSAUX,8388604,4938030,59,14-03-2025 18:20,80
SYSTEM,12582906,2809208,22,14-03-2025 18:20,75
PERF_TBS,83886040,1773184,2,14-03-2025 18:20,80
UNDOTBS1,41943020,419200,1,14-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,14-03-2025 18:20,80
TEMP,125829060,13824,0,14-03-2025 18:20,80
TOOLS,88080342,8232,0,14-03-2025 18:20,80
USERS,4194302,2832,0,14-03-2025 18:20,80
WORK,12582906,384,0,14-03-2025 18:20,80
MONDB_H,16777208,2440,0,14-03-2025 18:20,80
XDB,12582906,384,0,14-03-2025 18:20,80
SYSAUX,8388604,4938366,59,14-03-2025 19:20,80
SYSTEM,12582906,2809208,22,14-03-2025 19:20,75
PERF_TBS,83886040,1773184,2,14-03-2025 19:20,80
UNDOTBS1,41943020,549768,1,14-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,14-03-2025 19:20,80
TEMP,125829060,13824,0,14-03-2025 19:20,80
TOOLS,88080342,8232,0,14-03-2025 19:20,80
USERS,4194302,2832,0,14-03-2025 19:20,80
WORK,12582906,384,0,14-03-2025 19:20,80
MONDB_H,16777208,2440,0,14-03-2025 19:20,80
XDB,12582906,384,0,14-03-2025 19:20,80
SYSAUX,8388604,4910254,59,17-03-2025 02:20,80
SYSTEM,12582906,2809208,22,17-03-2025 02:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 02:20,80
UNDOTBS1,41943020,242440,1,17-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 02:20,80
TEMP,125829060,1024,0,17-03-2025 02:20,80
TOOLS,88080342,8232,0,17-03-2025 02:20,80
USERS,4194302,2832,0,17-03-2025 02:20,80
WORK,12582906,384,0,17-03-2025 02:20,80
MONDB_H,16777208,2440,0,17-03-2025 02:20,80
XDB,12582906,384,0,17-03-2025 02:20,80
SYSAUX,8388604,4909638,59,17-03-2025 03:20,80
SYSTEM,12582906,2809208,22,17-03-2025 03:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 03:20,80
UNDOTBS1,41943020,215944,1,17-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 03:20,80
TEMP,125829060,2944,0,17-03-2025 03:20,80
TOOLS,88080342,8232,0,17-03-2025 03:20,80
USERS,4194302,2832,0,17-03-2025 03:20,80
WORK,12582906,384,0,17-03-2025 03:20,80
MONDB_H,16777208,2440,0,17-03-2025 03:20,80
XDB,12582906,384,0,17-03-2025 03:20,80
SYSAUX,8388604,4910318,59,17-03-2025 04:20,80
SYSTEM,12582906,2809208,22,17-03-2025 04:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 04:20,80
UNDOTBS1,41943020,283016,1,17-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 04:20,80
TEMP,125829060,3712,0,17-03-2025 04:20,80
TOOLS,88080342,8232,0,17-03-2025 04:20,80
USERS,4194302,2832,0,17-03-2025 04:20,80
WORK,12582906,384,0,17-03-2025 04:20,80
MONDB_H,16777208,2440,0,17-03-2025 04:20,80
XDB,12582906,384,0,17-03-2025 04:20,80
SYSAUX,8388604,4910606,59,17-03-2025 05:20,80
SYSTEM,12582906,2809208,22,17-03-2025 05:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 05:20,80
TEMP,125829060,3712,0,17-03-2025 05:20,80
TOOLS,88080342,8232,0,17-03-2025 05:20,80
UNDOTBS1,41943020,164480,0,17-03-2025 05:20,80
USERS,4194302,2832,0,17-03-2025 05:20,80
WORK,12582906,384,0,17-03-2025 05:20,80
MONDB_H,16777208,2440,0,17-03-2025 05:20,80
XDB,12582906,384,0,17-03-2025 05:20,80
SYSAUX,8388604,4911278,59,17-03-2025 06:20,80
SYSTEM,12582906,2809208,22,17-03-2025 06:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 06:20,80
UNDOTBS1,41943020,316296,1,17-03-2025 06:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 06:20,80
TEMP,125829060,3840,0,17-03-2025 06:20,80
TOOLS,88080342,8232,0,17-03-2025 06:20,80
USERS,4194302,2832,0,17-03-2025 06:20,80
WORK,12582906,384,0,17-03-2025 06:20,80
MONDB_H,16777208,2440,0,17-03-2025 06:20,80
XDB,12582906,384,0,17-03-2025 06:20,80
SYSAUX,8388604,4912758,59,17-03-2025 07:20,80
SYSTEM,12582906,2809208,22,17-03-2025 07:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 07:20,80
UNDOTBS1,41943020,434440,1,17-03-2025 07:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 07:20,80
TEMP,125829060,3968,0,17-03-2025 07:20,80
TOOLS,88080342,8232,0,17-03-2025 07:20,80
USERS,4194302,2832,0,17-03-2025 07:20,80
WORK,12582906,384,0,17-03-2025 07:20,80
MONDB_H,16777208,2440,0,17-03-2025 07:20,80
XDB,12582906,384,0,17-03-2025 07:20,80
SYSAUX,8388604,4913302,59,17-03-2025 08:20,80
SYSTEM,12582906,2809208,22,17-03-2025 08:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 08:20,80
UNDOTBS1,41943020,437008,1,17-03-2025 08:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 08:20,80
TEMP,125829060,4608,0,17-03-2025 08:20,80
TOOLS,88080342,8232,0,17-03-2025 08:20,80
USERS,4194302,2832,0,17-03-2025 08:20,80
WORK,12582906,384,0,17-03-2025 08:20,80
MONDB_H,16777208,2440,0,17-03-2025 08:20,80
XDB,12582906,384,0,17-03-2025 08:20,80
SYSAUX,8388604,4907750,59,17-03-2025 09:20,80
SYSTEM,12582906,2809208,22,17-03-2025 09:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 09:20,80
UNDOTBS1,41943020,300936,1,17-03-2025 09:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 09:20,80
TEMP,125829060,4864,0,17-03-2025 09:20,80
TOOLS,88080342,8232,0,17-03-2025 09:20,80
USERS,4194302,2832,0,17-03-2025 09:20,80
WORK,12582906,384,0,17-03-2025 09:20,80
MONDB_H,16777208,2440,0,17-03-2025 09:20,80
XDB,12582906,384,0,17-03-2025 09:20,80
SYSAUX,8388604,4909446,59,17-03-2025 10:20,80
SYSTEM,12582906,2809208,22,17-03-2025 10:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 10:20,80
UNDOTBS1,41943020,267392,1,17-03-2025 10:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 10:20,80
TEMP,125829060,6528,0,17-03-2025 10:20,80
TOOLS,88080342,8232,0,17-03-2025 10:20,80
USERS,4194302,2832,0,17-03-2025 10:20,80
WORK,12582906,384,0,17-03-2025 10:20,80
MONDB_H,16777208,2440,0,17-03-2025 10:20,80
XDB,12582906,384,0,17-03-2025 10:20,80
SYSAUX,8388604,4910750,59,17-03-2025 11:20,80
SYSTEM,12582906,2809208,22,17-03-2025 11:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 11:20,80
UNDOTBS1,41943020,340136,1,17-03-2025 11:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 11:20,80
TEMP,125829060,7552,0,17-03-2025 11:20,80
TOOLS,88080342,8232,0,17-03-2025 11:20,80
USERS,4194302,2832,0,17-03-2025 11:20,80
WORK,12582906,384,0,17-03-2025 11:20,80
MONDB_H,16777208,2440,0,17-03-2025 11:20,80
XDB,12582906,384,0,17-03-2025 11:20,80
SYSAUX,8388604,4911030,59,17-03-2025 12:20,80
SYSTEM,12582906,2809208,22,17-03-2025 12:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 12:20,80
UNDOTBS1,41943020,423704,1,17-03-2025 12:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 12:20,80
TEMP,125829060,8064,0,17-03-2025 12:20,80
TOOLS,88080342,8232,0,17-03-2025 12:20,80
USERS,4194302,2832,0,17-03-2025 12:20,80
WORK,12582906,384,0,17-03-2025 12:20,80
MONDB_H,16777208,2440,0,17-03-2025 12:20,80
XDB,12582906,384,0,17-03-2025 12:20,80
SYSAUX,8388604,4911718,59,17-03-2025 13:20,80
SYSTEM,12582906,2809208,22,17-03-2025 13:20,75
UNDOTBS1,41943020,4097944,10,17-03-2025 13:20,80
PERF_TBS,83886040,1773184,2,17-03-2025 13:20,80
TEMP,125829060,190592,0,17-03-2025 13:20,80
TOOLS,88080342,8232,0,17-03-2025 13:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 13:20,80
USERS,4194302,2832,0,17-03-2025 13:20,80
WORK,12582906,384,0,17-03-2025 13:20,80
MONDB_H,16777208,2440,0,17-03-2025 13:20,80
XDB,12582906,384,0,17-03-2025 13:20,80
SYSAUX,8388604,4912886,59,17-03-2025 14:20,80
SYSTEM,12582906,2809208,22,17-03-2025 14:20,75
UNDOTBS1,41943020,1198848,3,17-03-2025 14:20,80
PERF_TBS,83886040,1773184,2,17-03-2025 14:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 14:20,80
TEMP,125829060,11136,0,17-03-2025 14:20,80
TOOLS,88080342,8232,0,17-03-2025 14:20,80
USERS,4194302,2832,0,17-03-2025 14:20,80
WORK,12582906,384,0,17-03-2025 14:20,80
MONDB_H,16777208,2440,0,17-03-2025 14:20,80
XDB,12582906,384,0,17-03-2025 14:20,80
SYSAUX,8388604,4913166,59,17-03-2025 15:20,80
SYSTEM,12582906,2809208,22,17-03-2025 15:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 15:20,80
UNDOTBS1,41943020,598912,1,17-03-2025 15:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 15:20,80
TEMP,125829060,12160,0,17-03-2025 15:20,80
TOOLS,88080342,8232,0,17-03-2025 15:20,80
USERS,4194302,2832,0,17-03-2025 15:20,80
WORK,12582906,384,0,17-03-2025 15:20,80
MONDB_H,16777208,2440,0,17-03-2025 15:20,80
XDB,12582906,384,0,17-03-2025 15:20,80
SYSAUX,8388604,4915366,59,17-03-2025 16:20,80
SYSTEM,12582906,2809208,22,17-03-2025 16:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 16:20,80
UNDOTBS1,41943020,439808,1,17-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 16:20,80
TEMP,125829060,12928,0,17-03-2025 16:20,80
TOOLS,88080342,8232,0,17-03-2025 16:20,80
USERS,4194302,2832,0,17-03-2025 16:20,80
WORK,12582906,384,0,17-03-2025 16:20,80
MONDB_H,16777208,2440,0,17-03-2025 16:20,80
XDB,12582906,384,0,17-03-2025 16:20,80
SYSAUX,8388604,4915758,59,17-03-2025 17:20,80
SYSTEM,12582906,2809208,22,17-03-2025 17:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 17:20,80
UNDOTBS1,41943020,413952,1,17-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 17:20,80
TEMP,125829060,13312,0,17-03-2025 17:20,80
TOOLS,88080342,8232,0,17-03-2025 17:20,80
USERS,4194302,2832,0,17-03-2025 17:20,80
WORK,12582906,384,0,17-03-2025 17:20,80
MONDB_H,16777208,2440,0,17-03-2025 17:20,80
XDB,12582906,384,0,17-03-2025 17:20,80
SYSAUX,8388604,4916030,59,17-03-2025 18:20,80
SYSTEM,12582906,2809208,22,17-03-2025 18:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 18:20,80
UNDOTBS1,41943020,363776,1,17-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 18:20,80
TEMP,125829060,14080,0,17-03-2025 18:20,80
TOOLS,88080342,8232,0,17-03-2025 18:20,80
USERS,4194302,2832,0,17-03-2025 18:20,80
WORK,12582906,384,0,17-03-2025 18:20,80
MONDB_H,16777208,2440,0,17-03-2025 18:20,80
XDB,12582906,384,0,17-03-2025 18:20,80
SYSAUX,8388604,4916590,59,17-03-2025 19:20,80
SYSTEM,12582906,2809208,22,17-03-2025 19:20,75
PERF_TBS,83886040,1773184,2,17-03-2025 19:20,80
UNDOTBS1,41943020,620168,1,17-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,17-03-2025 19:20,80
TEMP,125829060,14080,0,17-03-2025 19:20,80
TOOLS,88080342,8232,0,17-03-2025 19:20,80
USERS,4194302,2832,0,17-03-2025 19:20,80
WORK,12582906,384,0,17-03-2025 19:20,80
MONDB_H,16777208,2440,0,17-03-2025 19:20,80
XDB,12582906,384,0,17-03-2025 19:20,80
SYSAUX,8388604,4921278,59,18-03-2025 02:20,80
SYSTEM,12582906,2809208,22,18-03-2025 02:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 02:20,80
UNDOTBS1,41943020,471680,1,18-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 02:20,80
TEMP,125829060,1024,0,18-03-2025 02:20,80
TOOLS,88080342,8232,0,18-03-2025 02:20,80
USERS,4194302,2832,0,18-03-2025 02:20,80
WORK,12582906,384,0,18-03-2025 02:20,80
MONDB_H,16777208,2440,0,18-03-2025 02:20,80
XDB,12582906,384,0,18-03-2025 02:20,80
SYSAUX,8388604,4920686,59,18-03-2025 03:20,80
SYSTEM,12582906,2809208,22,18-03-2025 03:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 03:20,80
UNDOTBS1,41943020,362248,1,18-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 03:20,80
TEMP,125829060,1408,0,18-03-2025 03:20,80
TOOLS,88080342,8232,0,18-03-2025 03:20,80
USERS,4194302,2832,0,18-03-2025 03:20,80
WORK,12582906,384,0,18-03-2025 03:20,80
MONDB_H,16777208,2440,0,18-03-2025 03:20,80
XDB,12582906,384,0,18-03-2025 03:20,80
SYSAUX,8388604,4922134,59,18-03-2025 04:20,80
SYSTEM,12582906,2809208,22,18-03-2025 04:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 04:20,80
TEMP,125829060,2638208,2,18-03-2025 04:20,80
UNDOTBS1,41943020,369280,1,18-03-2025 04:20,80
TOOLS,88080342,8232,0,18-03-2025 04:20,80
USERS,4194302,2832,0,18-03-2025 04:20,80
WORK,12582906,384,0,18-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 04:20,80
MONDB_H,16777208,2440,0,18-03-2025 04:20,80
XDB,12582906,384,0,18-03-2025 04:20,80
SYSAUX,8388604,4923086,59,18-03-2025 05:20,80
SYSTEM,12582906,2809208,22,18-03-2025 05:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 05:20,80
UNDOTBS1,41943020,328704,1,18-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 05:20,80
TEMP,125829060,2816,0,18-03-2025 05:20,80
TOOLS,88080342,8232,0,18-03-2025 05:20,80
USERS,4194302,2832,0,18-03-2025 05:20,80
WORK,12582906,384,0,18-03-2025 05:20,80
MONDB_H,16777208,2440,0,18-03-2025 05:20,80
XDB,12582906,384,0,18-03-2025 05:20,80
SYSAUX,8388604,4923526,59,18-03-2025 06:20,80
SYSTEM,12582906,2809208,22,18-03-2025 06:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 06:20,80
UNDOTBS1,41943020,276872,1,18-03-2025 06:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 06:20,80
TEMP,125829060,2944,0,18-03-2025 06:20,80
TOOLS,88080342,8232,0,18-03-2025 06:20,80
USERS,4194302,2832,0,18-03-2025 06:20,80
WORK,12582906,384,0,18-03-2025 06:20,80
MONDB_H,16777208,2440,0,18-03-2025 06:20,80
XDB,12582906,384,0,18-03-2025 06:20,80
SYSAUX,8388604,4924318,59,18-03-2025 07:20,80
SYSTEM,12582906,2809208,22,18-03-2025 07:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 07:20,80
UNDOTBS1,41943020,417288,1,18-03-2025 07:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 07:20,80
TEMP,125829060,3200,0,18-03-2025 07:20,80
TOOLS,88080342,8232,0,18-03-2025 07:20,80
USERS,4194302,2832,0,18-03-2025 07:20,80
WORK,12582906,384,0,18-03-2025 07:20,80
MONDB_H,16777208,2440,0,18-03-2025 07:20,80
XDB,12582906,384,0,18-03-2025 07:20,80
SYSAUX,8388604,4925254,59,18-03-2025 08:20,80
SYSTEM,12582906,2809208,22,18-03-2025 08:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 08:20,80
UNDOTBS1,41943020,611224,1,18-03-2025 08:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 08:20,80
TEMP,125829060,4864,0,18-03-2025 08:20,80
TOOLS,88080342,8232,0,18-03-2025 08:20,80
USERS,4194302,2832,0,18-03-2025 08:20,80
WORK,12582906,384,0,18-03-2025 08:20,80
MONDB_H,16777208,2440,0,18-03-2025 08:20,80
XDB,12582906,384,0,18-03-2025 08:20,80
SYSAUX,8388604,4921342,59,18-03-2025 09:20,80
SYSTEM,12582906,2809208,22,18-03-2025 09:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 09:20,80
UNDOTBS1,41943020,397056,1,18-03-2025 09:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 09:20,80
TEMP,125829060,5760,0,18-03-2025 09:20,80
TOOLS,88080342,8232,0,18-03-2025 09:20,80
USERS,4194302,2832,0,18-03-2025 09:20,80
WORK,12582906,384,0,18-03-2025 09:20,80
MONDB_H,16777208,2440,0,18-03-2025 09:20,80
XDB,12582906,384,0,18-03-2025 09:20,80
SYSAUX,8388604,4921822,59,18-03-2025 10:20,80
SYSTEM,12582906,2809208,22,18-03-2025 10:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 10:20,80
UNDOTBS1,41943020,345344,1,18-03-2025 10:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 10:20,80
TEMP,125829060,6784,0,18-03-2025 10:20,80
TOOLS,88080342,8232,0,18-03-2025 10:20,80
USERS,4194302,2832,0,18-03-2025 10:20,80
WORK,12582906,384,0,18-03-2025 10:20,80
MONDB_H,16777208,2440,0,18-03-2025 10:20,80
XDB,12582906,384,0,18-03-2025 10:20,80
SYSAUX,8388604,4922550,59,18-03-2025 11:20,80
SYSTEM,12582906,2809208,22,18-03-2025 11:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 11:20,80
UNDOTBS1,41943020,446848,1,18-03-2025 11:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 11:20,80
TEMP,125829060,8448,0,18-03-2025 11:20,80
TOOLS,88080342,8232,0,18-03-2025 11:20,80
USERS,4194302,2832,0,18-03-2025 11:20,80
WORK,12582906,384,0,18-03-2025 11:20,80
MONDB_H,16777208,2440,0,18-03-2025 11:20,80
XDB,12582906,384,0,18-03-2025 11:20,80
SYSAUX,8388604,4922878,59,18-03-2025 12:20,80
SYSTEM,12582906,2809208,22,18-03-2025 12:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 12:20,80
UNDOTBS1,41943020,551936,1,18-03-2025 12:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 12:20,80
TEMP,125829060,8960,0,18-03-2025 12:20,80
TOOLS,88080342,8232,0,18-03-2025 12:20,80
USERS,4194302,2832,0,18-03-2025 12:20,80
WORK,12582906,384,0,18-03-2025 12:20,80
MONDB_H,16777208,2440,0,18-03-2025 12:20,80
XDB,12582906,384,0,18-03-2025 12:20,80
SYSAUX,8388604,4924038,59,18-03-2025 13:20,80
SYSTEM,12582906,2809208,22,18-03-2025 13:20,75
UNDOTBS1,41943020,3042816,7,18-03-2025 13:20,80
PERF_TBS,83886040,1773184,2,18-03-2025 13:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 13:20,80
TEMP,125829060,10496,0,18-03-2025 13:20,80
TOOLS,88080342,8232,0,18-03-2025 13:20,80
USERS,4194302,2832,0,18-03-2025 13:20,80
WORK,12582906,384,0,18-03-2025 13:20,80
MONDB_H,16777208,2440,0,18-03-2025 13:20,80
XDB,12582906,384,0,18-03-2025 13:20,80
SYSAUX,8388604,4924462,59,18-03-2025 14:20,80
SYSTEM,12582906,2809208,22,18-03-2025 14:20,75
UNDOTBS1,41943020,666240,2,18-03-2025 14:20,80
PERF_TBS,83886040,1773184,2,18-03-2025 14:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 14:20,80
TEMP,125829060,12160,0,18-03-2025 14:20,80
TOOLS,88080342,8232,0,18-03-2025 14:20,80
USERS,4194302,2832,0,18-03-2025 14:20,80
WORK,12582906,384,0,18-03-2025 14:20,80
MONDB_H,16777208,2440,0,18-03-2025 14:20,80
XDB,12582906,384,0,18-03-2025 14:20,80
SYSAUX,8388604,4925974,59,18-03-2025 15:20,80
SYSTEM,12582906,2809208,22,18-03-2025 15:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 15:20,80
UNDOTBS1,41943020,438528,1,18-03-2025 15:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 15:20,80
TEMP,125829060,13184,0,18-03-2025 15:20,80
TOOLS,88080342,8232,0,18-03-2025 15:20,80
USERS,4194302,2832,0,18-03-2025 15:20,80
WORK,12582906,384,0,18-03-2025 15:20,80
MONDB_H,16777208,2440,0,18-03-2025 15:20,80
XDB,12582906,384,0,18-03-2025 15:20,80
SYSAUX,8388604,4926358,59,18-03-2025 16:20,80
SYSTEM,12582906,2809208,22,18-03-2025 16:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 16:20,80
UNDOTBS1,41943020,435456,1,18-03-2025 16:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 16:20,80
TEMP,125829060,14976,0,18-03-2025 16:20,80
TOOLS,88080342,8232,0,18-03-2025 16:20,80
USERS,4194302,2832,0,18-03-2025 16:20,80
WORK,12582906,384,0,18-03-2025 16:20,80
MONDB_H,16777208,2440,0,18-03-2025 16:20,80
XDB,12582906,384,0,18-03-2025 16:20,80
SYSAUX,8388604,4926846,59,18-03-2025 17:20,80
SYSTEM,12582906,2809208,22,18-03-2025 17:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 17:20,80
UNDOTBS1,41943020,324864,1,18-03-2025 17:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 17:20,80
TEMP,125829060,14848,0,18-03-2025 17:20,80
TOOLS,88080342,8232,0,18-03-2025 17:20,80
USERS,4194302,2832,0,18-03-2025 17:20,80
WORK,12582906,384,0,18-03-2025 17:20,80
MONDB_H,16777208,2440,0,18-03-2025 17:20,80
XDB,12582906,384,0,18-03-2025 17:20,80
SYSAUX,8388604,4927046,59,18-03-2025 18:20,80
SYSTEM,12582906,2809208,22,18-03-2025 18:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 18:20,80
UNDOTBS1,41943020,314496,1,18-03-2025 18:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 18:20,80
TEMP,125829060,15232,0,18-03-2025 18:20,80
TOOLS,88080342,8232,0,18-03-2025 18:20,80
USERS,4194302,2832,0,18-03-2025 18:20,80
WORK,12582906,384,0,18-03-2025 18:20,80
MONDB_H,16777208,2440,0,18-03-2025 18:20,80
XDB,12582906,384,0,18-03-2025 18:20,80
SYSAUX,8388604,4927766,59,18-03-2025 19:20,80
SYSTEM,12582906,2809208,22,18-03-2025 19:20,75
PERF_TBS,83886040,1773184,2,18-03-2025 19:20,80
UNDOTBS1,41943020,518184,1,18-03-2025 19:20,80
AUDIT_DATA,209715100,6400,0,18-03-2025 19:20,80
TEMP,125829060,15232,0,18-03-2025 19:20,80
TOOLS,88080342,8232,0,18-03-2025 19:20,80
USERS,4194302,2832,0,18-03-2025 19:20,80
WORK,12582906,384,0,18-03-2025 19:20,80
MONDB_H,16777208,2440,0,18-03-2025 19:20,80
XDB,12582906,384,0,18-03-2025 19:20,80
SYSAUX,8388604,4933662,59,19-03-2025 02:20,80
SYSTEM,12582906,2809208,22,19-03-2025 02:20,75
PERF_TBS,83886040,1773184,2,19-03-2025 02:20,80
UNDOTBS1,41943020,525568,1,19-03-2025 02:20,80
AUDIT_DATA,209715100,6400,0,19-03-2025 02:20,80
TEMP,125829060,896,0,19-03-2025 02:20,80
TOOLS,88080342,8232,0,19-03-2025 02:20,80
USERS,4194302,2832,0,19-03-2025 02:20,80
WORK,12582906,384,0,19-03-2025 02:20,80
MONDB_H,16777208,2440,0,19-03-2025 02:20,80
XDB,12582906,384,0,19-03-2025 02:20,80
SYSAUX,8388604,4933534,59,19-03-2025 03:20,80
SYSTEM,12582906,2809208,22,19-03-2025 03:20,75
PERF_TBS,83886040,1773184,2,19-03-2025 03:20,80
UNDOTBS1,41943020,396928,1,19-03-2025 03:20,80
AUDIT_DATA,209715100,6400,0,19-03-2025 03:20,80
TEMP,125829060,2048,0,19-03-2025 03:20,80
TOOLS,88080342,8232,0,19-03-2025 03:20,80
USERS,4194302,2832,0,19-03-2025 03:20,80
WORK,12582906,384,0,19-03-2025 03:20,80
MONDB_H,16777208,2440,0,19-03-2025 03:20,80
XDB,12582906,384,0,19-03-2025 03:20,80
SYSAUX,8388604,4933982,59,19-03-2025 04:20,80
SYSTEM,12582906,2809208,22,19-03-2025 04:20,75
PERF_TBS,83886040,1773184,2,19-03-2025 04:20,80
UNDOTBS1,41943020,353800,1,19-03-2025 04:20,80
AUDIT_DATA,209715100,6400,0,19-03-2025 04:20,80
TEMP,125829060,2432,0,19-03-2025 04:20,80
TOOLS,88080342,8232,0,19-03-2025 04:20,80
USERS,4194302,2832,0,19-03-2025 04:20,80
WORK,12582906,384,0,19-03-2025 04:20,80
MONDB_H,16777208,2440,0,19-03-2025 04:20,80
XDB,12582906,384,0,19-03-2025 04:20,80
SYSAUX,8388604,4883254,58,19-03-2025 05:20,80
SYSTEM,12582906,2809208,22,19-03-2025 05:20,75
PERF_TBS,83886040,1773184,2,19-03-2025 05:20,80
UNDOTBS1,41943020,404104,1,19-03-2025 05:20,80
AUDIT_DATA,209715100,6400,0,19-03-2025 05:20,80
TEMP,125829060,3072,0,19-03-2025 05:20,80
TOOLS,88080342,8232,0,19-03-2025 05:20,80
USERS,4194302,2832,0,19-03-2025 05:20,80
WORK,12582906,384,0,19-03-2025 05:20,80
MONDB_H,16777208,2440,0,19-03-2025 05:20,80
XDB,12582906,384,0,19-03-2025 05:20,80
SYSAUX,8388604,4884086,58,19-03-2025 06:20,80
